seed,bidder_seat,partner_seat,decl_id,decl_name,bidder_hand,final_off,trump_count,off_count,nontrump_double_count,total_double_count,surfaces,surface_count,recommendation_score,opponent_matching_double_count,opponent_matching_double_seats,partner_matching_double_count,opponent_same_suit_pair_count,opponent_same_suit_pair_seats,opponent_pair_protector_count,opponent_pair_protector_seats,opponent_dead_double_assets,full_deal
1268,3,1,6,sixes,"1-1,2-2,5-4,6-2,6-3,6-5,6-6",5-4,4,1,2,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|straight_one_off|three_trump_three_double_one_off,6,12,2,0|2,0,2,0|2,2,0|2,2,"[""0-0,3-1,4-0,4-1,4-2,4-4,5-2"", ""1-0,2-0,2-1,3-2,4-3,5-1,6-0"", ""3-0,3-3,5-0,5-3,5-5,6-1,6-4"", ""1-1,2-2,5-4,6-2,6-3,6-5,6-6""]"
1269,2,0,0,blanks,"0-0,1-0,4-0,5-0,5-5,6-0,6-5",6-5,5,1,1,2,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off,5,12,1,3,0,2,1|3,2,1|3,2,"[""1-1,2-1,3-2,3-3,4-2,5-4,6-1"", ""2-0,2-2,3-0,4-4,5-1,5-2,5-3"", ""0-0,1-0,4-0,5-0,5-5,6-0,6-5"", ""3-1,4-1,4-3,6-2,6-3,6-4,6-6""]"
1270,2,0,0,blanks,"1-0,2-0,2-2,4-0,4-4,5-0,5-1",5-1,4,1,2,2,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|straight_one_off,5,12,1,1,1,2,1|3,1,3,1,"[""3-0,3-3,4-2,5-5,6-0,6-1,6-4"", ""1-1,2-1,3-2,5-4,6-2,6-3,6-6"", ""1-0,2-0,2-2,4-0,4-4,5-0,5-1"", ""0-0,3-1,4-1,4-3,5-2,5-3,6-5""]"
1272,0,2,6,sixes,"1-1,3-2,3-3,5-5,6-0,6-3,6-5",3-2,3,1,3,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off|three_trump_three_double_one_off,6,12,1,3,0,1,3,1,3,1,"[""1-1,3-2,3-3,5-5,6-0,6-3,6-5"", ""1-0,3-0,4-0,4-1,5-0,5-2,5-4"", ""2-0,2-1,4-4,6-1,6-2,6-4,6-6"", ""0-0,2-2,3-1,4-2,4-3,5-1,5-3""]"
1289,1,3,3,threes,"1-1,3-1,3-2,4-3,5-5,6-3,6-4",6-4,4,1,2,2,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|straight_one_off,5,12,2,0|2,0,2,0|2,2,0|2,1,"[""1-0,2-0,3-3,4-0,4-4,5-2,5-4"", ""1-1,3-1,3-2,4-3,5-5,6-3,6-4"", ""2-1,2-2,5-1,6-1,6-2,6-5,6-6"", ""0-0,3-0,4-1,4-2,5-0,5-3,6-0""]"
1290,3,1,3,threes,"3-1,3-2,3-3,4-1,4-3,5-3,6-6",4-1,5,1,1,2,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|straight_one_off,5,12,2,0|2,0,2,0|2,2,0|2,2,"[""0-0,1-0,1-1,2-0,2-1,2-2,6-2"", ""5-0,5-2,5-4,5-5,6-1,6-3,6-5"", ""3-0,4-0,4-2,4-4,5-1,6-0,6-4"", ""3-1,3-2,3-3,4-1,4-3,5-3,6-6""]"
1310,0,2,4,fours,"1-1,3-0,4-0,4-1,4-2,5-4,6-4",3-0,5,1,1,1,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|straight_one_off,5,12,1,3,1,2,1|3,2,1|3,1,"[""1-1,3-0,4-0,4-1,4-2,5-4,6-4"", ""1-0,2-0,2-1,5-0,5-5,6-1,6-5"", ""2-2,3-3,4-3,4-4,5-1,6-2,6-6"", ""0-0,3-1,3-2,5-2,5-3,6-0,6-3""]"
1314,1,3,5,fives,"0-0,2-2,3-3,5-0,5-4,6-2,6-5",6-2,3,1,3,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off|three_trump_three_double_one_off,6,12,1,0,0,1,0,1,0,2,"[""2-0,2-1,3-2,4-1,5-3,6-0,6-6"", ""0-0,2-2,3-3,5-0,5-4,6-2,6-5"", ""1-1,3-1,4-0,4-4,5-1,5-5,6-3"", ""1-0,3-0,4-2,4-3,5-2,6-1,6-4""]"
1325,1,3,4,fours,"0-0,1-1,4-0,4-2,5-2,5-5,6-4",5-2,3,1,3,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off|three_trump_three_double_one_off,6,12,1,2,0,2,0|2,2,0|2,2,"[""2-0,2-1,4-1,4-3,5-0,6-2,6-6"", ""0-0,1-1,4-0,4-2,5-2,5-5,6-4"", ""1-0,2-2,3-3,5-1,5-3,6-0,6-5"", ""3-0,3-1,3-2,4-4,5-4,6-1,6-3""]"
1328,0,2,0,blanks,"0-0,1-0,1-1,2-0,4-2,5-0,6-6",4-2,4,1,2,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|straight_one_off|three_trump_three_double_one_off,6,12,1,3,1,2,1|3,1,1,1,"[""0-0,1-0,1-1,2-0,4-2,5-0,6-6"", ""3-0,3-2,4-1,5-2,6-1,6-2,6-4"", ""2-2,3-1,3-3,4-3,5-3,6-0,6-5"", ""2-1,4-0,4-4,5-1,5-4,5-5,6-3""]"
1339,0,2,4,fours,"0-0,2-1,3-3,4-0,4-2,4-4,6-4",2-1,4,1,2,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|straight_one_off|three_trump_three_double_one_off,6,12,1,1,1,1,1,1,1,1,"[""0-0,2-1,3-3,4-0,4-2,4-4,6-4"", ""1-1,2-0,3-1,5-0,5-2,6-1,6-2"", ""2-2,4-3,5-1,5-3,5-4,6-5,6-6"", ""1-0,3-0,3-2,4-1,5-5,6-0,6-3""]"
1342,1,3,4,fours,"0-0,3-2,3-3,4-2,4-4,5-4,6-4",3-2,4,1,2,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off|three_trump_three_double_one_off,6,12,1,0,0,1,0,1,0,2,"[""2-1,2-2,4-0,5-2,5-3,6-2,6-6"", ""0-0,3-2,3-3,4-2,4-4,5-4,6-4"", ""1-0,2-0,5-0,5-5,6-0,6-1,6-3"", ""1-1,3-0,3-1,4-1,4-3,5-1,6-5""]"
1357,1,3,1,ones,"1-0,1-1,3-1,5-4,5-5,6-1,6-6",5-4,4,1,2,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off|three_trump_three_double_one_off,6,12,1,0,0,1,0,1,0,3,"[""3-3,4-0,4-4,5-2,6-3,6-4,6-5"", ""1-0,1-1,3-1,5-4,5-5,6-1,6-6"", ""0-0,2-0,2-2,3-2,5-0,5-1,6-0"", ""2-1,3-0,4-1,4-2,4-3,5-3,6-2""]"
1365,3,1,5,fives,"3-2,3-3,4-4,5-0,5-2,5-5,6-6",3-2,3,1,3,4,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off|three_trump_three_double_one_off,6,12,1,0,0,2,0|2,1,2,1,"[""0-0,2-2,3-0,6-0,6-2,6-3,6-4"", ""1-0,1-1,4-0,4-1,4-3,5-3,6-5"", ""2-0,2-1,3-1,4-2,5-1,5-4,6-1"", ""3-2,3-3,4-4,5-0,5-2,5-5,6-6""]"
1378,3,1,2,twos,"0-0,1-1,2-1,2-2,3-0,4-2,4-4",3-0,3,1,3,4,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off|three_trump_three_double_one_off,6,12,1,2,0,1,2,1,2,1,"[""4-1,5-1,5-3,5-4,6-2,6-5,6-6"", ""2-0,3-1,3-2,5-0,5-5,6-1,6-3"", ""1-0,3-3,4-0,4-3,5-2,6-0,6-4"", ""0-0,1-1,2-1,2-2,3-0,4-2,4-4""]"
1381,2,0,0,blanks,"0-0,1-0,2-0,3-0,4-0,4-1,4-4",4-1,5,1,1,2,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off,5,12,1,3,0,1,3,1,3,1,"[""2-2,3-3,4-2,5-1,5-5,6-2,6-4"", ""2-1,3-2,5-0,5-2,6-0,6-5,6-6"", ""0-0,1-0,2-0,3-0,4-0,4-1,4-4"", ""1-1,3-1,4-3,5-3,5-4,6-1,6-3""]"
1391,0,2,0,blanks,"1-0,1-1,3-0,4-4,5-0,6-0,6-4",6-4,4,1,2,2,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off,5,12,1,1,0,2,1|3,1,1,1,"[""1-0,1-1,3-0,4-4,5-0,6-0,6-4"", ""0-0,2-0,5-2,5-3,6-2,6-5,6-6"", ""3-1,3-2,3-3,4-0,4-2,4-3,5-5"", ""2-1,2-2,4-1,5-1,5-4,6-1,6-3""]"
1393,2,0,0,blanks,"0-0,1-0,2-2,3-0,4-0,6-1,6-6",6-1,4,1,2,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off|three_trump_three_double_one_off,6,12,1,3,0,1,3,1,3,2,"[""3-2,4-3,4-4,5-1,5-4,6-2,6-4"", ""2-0,3-1,5-0,5-2,5-3,6-0,6-5"", ""0-0,1-0,2-2,3-0,4-0,6-1,6-6"", ""1-1,2-1,3-3,4-1,4-2,5-5,6-3""]"
1395,1,3,5,fives,"1-0,3-3,5-0,5-1,5-5,6-5,6-6",1-0,4,1,2,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|straight_one_off|three_trump_three_double_one_off,6,12,1,0,0,2,0|2,1,0,2,"[""0-0,1-1,2-1,2-2,3-1,4-2,6-4"", ""1-0,3-3,5-0,5-1,5-5,6-5,6-6"", ""4-0,4-1,4-3,4-4,6-1,6-2,6-3"", ""2-0,3-0,3-2,5-2,5-3,5-4,6-0""]"
1404,0,2,2,twos,"0-0,1-1,4-0,4-2,5-2,6-2,6-6",4-0,3,1,3,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off|three_trump_three_double_one_off,6,12,1,3,0,2,1|3,1,1,1,"[""0-0,1-1,4-0,4-2,5-2,6-2,6-6"", ""3-0,3-3,5-0,5-1,5-3,6-0,6-1"", ""1-0,2-2,3-1,4-1,4-3,5-5,6-4"", ""2-0,2-1,3-2,4-4,5-4,6-3,6-5""]"
1418,2,0,3,threes,"1-1,2-2,3-0,4-1,4-3,5-3,6-6",4-1,3,1,3,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off|three_trump_three_double_one_off,6,12,1,1,0,1,1,1,1,2,"[""1-0,2-1,3-1,3-3,5-4,6-0,6-5"", ""2-0,4-0,4-2,4-4,5-1,6-2,6-4"", ""1-1,2-2,3-0,4-1,4-3,5-3,6-6"", ""0-0,3-2,5-0,5-2,5-5,6-1,6-3""]"
1424,1,3,5,fives,"1-1,3-3,4-2,4-4,5-2,5-3,6-5",4-2,3,1,3,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off|three_trump_three_double_one_off,6,12,1,0,0,2,0|2,2,0|2,2,"[""0-0,2-1,2-2,3-0,4-3,6-2,6-6"", ""1-1,3-3,4-2,4-4,5-2,5-3,6-5"", ""3-1,4-0,4-1,5-5,6-1,6-3,6-4"", ""1-0,2-0,3-2,5-0,5-1,5-4,6-0""]"
1430,2,0,2,twos,"1-1,2-1,4-2,4-4,5-2,5-4,6-2",5-4,4,1,2,2,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off,5,12,1,3,0,1,3,1,3,2,"[""0-0,1-0,2-0,4-0,4-1,5-0,6-5"", ""2-2,3-0,3-1,3-2,6-0,6-1,6-3"", ""1-1,2-1,4-2,4-4,5-2,5-4,6-2"", ""3-3,4-3,5-1,5-3,5-5,6-4,6-6""]"
1439,2,0,0,blanks,"1-0,1-1,4-3,4-4,5-0,5-5,6-6",4-3,2,1,4,4,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off,5,12,1,1,0,1,1,1,1,1,"[""2-0,3-0,3-2,4-0,4-2,5-4,6-4"", ""0-0,2-2,3-3,5-2,5-3,6-3,6-5"", ""1-0,1-1,4-3,4-4,5-0,5-5,6-6"", ""2-1,3-1,4-1,5-1,6-0,6-1,6-2""]"
1442,0,2,3,threes,"2-1,2-2,3-2,4-4,5-3,6-3,6-6",2-1,3,1,3,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off|three_trump_three_double_one_off,6,12,1,1,0,2,1|3,1,1,2,"[""2-1,2-2,3-2,4-4,5-3,6-3,6-6"", ""1-0,1-1,4-1,4-2,5-2,5-4,6-1"", ""3-0,3-1,4-0,4-3,5-0,6-0,6-4"", ""0-0,2-0,3-3,5-1,5-5,6-2,6-5""]"
1448,2,0,2,twos,"0-0,2-0,3-2,4-2,5-2,5-3,6-6",5-3,4,1,2,2,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|straight_one_off,5,12,1,3,1,2,1|3,1,3,1,"[""3-3,4-0,4-1,4-4,5-1,6-0,6-4"", ""1-1,2-1,2-2,3-1,5-0,6-1,6-5"", ""0-0,2-0,3-2,4-2,5-2,5-3,6-6"", ""1-0,3-0,4-3,5-4,5-5,6-2,6-3""]"
1451,1,3,2,twos,"1-0,2-1,2-2,3-3,4-2,4-4,6-2",1-0,4,1,2,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|straight_one_off|three_trump_three_double_one_off,6,12,1,0,0,1,0,1,0,1,"[""0-0,1-1,2-0,5-0,5-3,6-0,6-1"", ""1-0,2-1,2-2,3-3,4-2,4-4,6-2"", ""3-2,5-1,5-2,5-4,6-3,6-5,6-6"", ""3-0,3-1,4-0,4-1,4-3,5-5,6-4""]"
1454,0,2,2,twos,"1-1,2-1,3-2,4-2,4-4,6-3,6-6",6-3,3,1,3,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off|three_trump_three_double_one_off,6,12,1,3,0,2,1|3,1,1,1,"[""1-1,2-1,3-2,4-2,4-4,6-3,6-6"", ""2-0,3-0,3-1,4-3,5-0,5-4,6-0"", ""0-0,1-0,2-2,4-0,4-1,5-1,6-5"", ""3-3,5-2,5-3,5-5,6-1,6-2,6-4""]"
1455,0,2,3,threes,"2-0,2-2,3-2,3-3,4-4,5-3,6-6",2-0,3,1,3,4,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off|three_trump_three_double_one_off,6,12,1,3,0,2,1|3,1,3,1,"[""2-0,2-2,3-2,3-3,4-4,5-3,6-6"", ""1-1,2-1,4-2,4-3,5-4,6-1,6-3"", ""4-1,5-0,5-1,5-5,6-0,6-4,6-5"", ""0-0,1-0,3-0,3-1,4-0,5-2,6-2""]"
1466,2,0,3,threes,"2-1,3-0,3-1,3-2,4-3,4-4,5-3",2-1,5,1,1,1,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|straight_one_off,5,12,1,3,0,2,1|3,1,3,2,"[""0-0,1-0,3-3,4-2,6-2,6-3,6-4"", ""2-0,4-0,5-0,5-1,5-2,5-5,6-0"", ""2-1,3-0,3-1,3-2,4-3,4-4,5-3"", ""1-1,2-2,4-1,5-4,6-1,6-5,6-6""]"
1490,1,3,5,fives,"3-3,4-0,4-4,5-2,5-3,6-5,6-6",4-0,3,1,3,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off|three_trump_three_double_one_off,6,12,1,2,0,1,0,1,0,2,"[""1-0,3-0,3-1,3-2,4-2,6-0,6-1"", ""3-3,4-0,4-4,5-2,5-3,6-5,6-6"", ""0-0,1-1,2-1,2-2,5-0,6-2,6-3"", ""2-0,4-1,4-3,5-1,5-4,5-5,6-4""]"
1491,1,3,1,ones,"1-0,2-1,4-1,4-2,4-4,5-5,6-1",4-2,4,1,2,2,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off,5,12,1,0,0,2,0|2,1,2,1,"[""1-1,2-2,3-2,4-3,5-3,6-0,6-4"", ""1-0,2-1,4-1,4-2,4-4,5-5,6-1"", ""2-0,5-0,5-2,5-4,6-2,6-3,6-6"", ""0-0,3-0,3-1,3-3,4-0,5-1,6-5""]"
1500,1,3,5,fives,"0-0,4-2,5-0,5-1,5-2,5-3,6-5",4-2,5,1,1,1,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|straight_one_off,5,12,2,0|2,0,2,0|2,1,0,1,"[""2-0,2-2,3-0,3-2,5-4,6-3,6-6"", ""0-0,4-2,5-0,5-1,5-2,5-3,6-5"", ""2-1,3-1,4-1,4-4,5-5,6-0,6-1"", ""1-0,1-1,3-3,4-0,4-3,6-2,6-4""]"
1503,0,2,4,fours,"0-0,3-3,4-2,5-2,5-4,6-4,6-6",5-2,3,1,3,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|straight_one_off|three_trump_three_double_one_off,6,12,1,3,1,1,3,1,3,1,"[""0-0,3-3,4-2,5-2,5-4,6-4,6-6"", ""1-0,1-1,3-2,4-0,4-3,6-0,6-1"", ""3-0,3-1,5-1,5-5,6-2,6-3,6-5"", ""2-0,2-1,2-2,4-1,4-4,5-0,5-3""]"
1508,3,1,1,ones,"2-2,3-1,3-3,4-1,5-1,5-3,6-1",5-3,4,1,2,2,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off,5,12,1,0,0,2,0|2,1,0,1,"[""3-0,4-0,4-3,4-4,5-4,5-5,6-5"", ""0-0,1-1,4-2,5-2,6-0,6-2,6-6"", ""1-0,2-0,2-1,3-2,5-0,6-3,6-4"", ""2-2,3-1,3-3,4-1,5-1,5-3,6-1""]"
1511,2,0,5,fives,"0-0,3-3,5-0,5-3,5-4,6-2,6-6",6-2,3,1,3,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off|three_trump_three_double_one_off,6,12,1,3,0,2,1|3,2,1|3,2,"[""2-0,3-0,3-1,4-3,5-2,5-5,6-5"", ""2-1,4-0,4-1,4-4,6-1,6-3,6-4"", ""0-0,3-3,5-0,5-3,5-4,6-2,6-6"", ""1-0,1-1,2-2,3-2,4-2,5-1,6-0""]"
1517,0,2,3,threes,"1-1,2-2,3-2,4-0,4-4,5-5,6-3",4-0,2,1,4,4,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off,5,12,1,3,0,2,1|3,1,3,1,"[""1-1,2-2,3-2,4-0,4-4,5-5,6-3"", ""2-0,3-1,4-3,5-1,6-0,6-1,6-6"", ""2-1,4-1,5-3,5-4,6-2,6-4,6-5"", ""0-0,1-0,3-0,3-3,4-2,5-0,5-2""]"
1525,2,0,0,blanks,"2-0,3-0,4-0,4-3,5-0,5-5,6-0",4-3,5,1,1,1,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|straight_one_off,5,12,2,1|3,0,2,1|3,1,1,2,"[""0-0,2-2,3-1,4-1,5-1,5-3,6-5"", ""1-0,2-1,4-2,4-4,5-4,6-3,6-6"", ""2-0,3-0,4-0,4-3,5-0,5-5,6-0"", ""1-1,3-2,3-3,5-2,6-1,6-2,6-4""]"
1528,2,0,5,fives,"1-1,2-2,4-4,5-1,5-3,6-0,6-6",6-0,2,1,4,4,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off,5,12,1,1,0,1,1,1,1,1,"[""1-0,3-0,3-2,5-2,5-5,6-3,6-5"", ""0-0,2-0,4-0,4-2,6-1,6-2,6-4"", ""1-1,2-2,4-4,5-1,5-3,6-0,6-6"", ""2-1,3-1,3-3,4-1,4-3,5-0,5-4""]"
1532,3,1,2,twos,"1-1,2-2,3-3,5-2,5-5,6-4,6-6",6-4,2,1,4,5,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off,5,12,1,0,0,2,0|2,1,0,1,"[""0-0,3-2,4-0,4-4,5-3,5-4,6-2"", ""1-0,3-0,3-1,5-0,6-1,6-3,6-5"", ""2-0,2-1,4-1,4-2,4-3,5-1,6-0"", ""1-1,2-2,3-3,5-2,5-5,6-4,6-6""]"
1532,3,1,5,fives,"1-1,2-2,3-3,5-2,5-5,6-4,6-6",6-4,2,1,4,5,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off,5,12,1,0,0,2,0|2,1,2,1,"[""0-0,3-2,4-0,4-4,5-3,5-4,6-2"", ""1-0,3-0,3-1,5-0,6-1,6-3,6-5"", ""2-0,2-1,4-1,4-2,4-3,5-1,6-0"", ""1-1,2-2,3-3,5-2,5-5,6-4,6-6""]"
1537,3,1,4,fours,"0-0,3-3,4-1,4-2,4-4,5-1,6-4",5-1,4,1,2,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|straight_one_off|three_trump_three_double_one_off,6,12,1,0,1,2,0|2,1,0,1,"[""1-0,1-1,2-0,2-1,6-0,6-3,6-5"", ""2-2,3-2,4-3,5-0,5-3,5-4,5-5"", ""3-0,3-1,4-0,5-2,6-1,6-2,6-6"", ""0-0,3-3,4-1,4-2,4-4,5-1,6-4""]"
1543,2,0,3,threes,"0-0,3-0,3-1,3-3,4-3,4-4,6-0",6-0,4,1,2,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off|three_trump_three_double_one_off,6,12,1,1,0,2,1|3,1,3,2,"[""2-2,4-0,4-1,5-1,5-3,6-1,6-5"", ""1-1,2-1,3-2,5-2,6-3,6-4,6-6"", ""0-0,3-0,3-1,3-3,4-3,4-4,6-0"", ""1-0,2-0,4-2,5-0,5-4,5-5,6-2""]"
1548,3,1,5,fives,"2-2,4-2,5-0,5-4,5-5,6-5,6-6",4-2,4,1,2,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off|three_trump_three_double_one_off,6,12,1,0,0,2,0|2,1,2,2,"[""0-0,1-0,2-1,4-4,5-1,5-3,6-2"", ""3-1,3-2,3-3,4-1,6-0,6-1,6-3"", ""1-1,2-0,3-0,4-0,4-3,5-2,6-4"", ""2-2,4-2,5-0,5-4,5-5,6-5,6-6""]"
1549,3,1,2,twos,"0-0,2-0,2-2,5-1,5-2,6-2,6-6",5-1,4,1,2,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|straight_one_off|three_trump_three_double_one_off,6,12,2,0|2,0,1,2,1,2,2,"[""1-1,2-1,3-2,3-3,5-3,6-0,6-4"", ""3-0,3-1,4-0,4-2,5-0,5-4,6-5"", ""1-0,4-1,4-3,4-4,5-5,6-1,6-3"", ""0-0,2-0,2-2,5-1,5-2,6-2,6-6""]"
1562,0,2,6,sixes,"1-1,4-3,4-4,6-0,6-2,6-5,6-6",4-3,4,1,2,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|pair_protector_pressure|protected_one_off|three_trump_three_double_one_off,6,12,1,3,0,2,1|3,1,3,1,"[""1-1,4-3,4-4,6-0,6-2,6-5,6-6"", ""1-0,3-2,4-0,5-0,5-4,6-1,6-3"", ""2-0,2-1,2-2,3-1,5-1,5-5,6-4"", ""0-0,3-0,3-3,4-1,4-2,5-2,5-3""]"
